	0	1	2
0	0.2535885167464115	0.6295283663704717	0.11688311688311685
1	0.31116038433111604	0.458980044345898	0.22985957132298596
2	0.3008252063015754	0.13578394598649665	0.563390847711928
3	0.3333333333333333	0.169877408056042	0.4967892586106247
4	0.33853354134165364	0.3801352054082163	0.28133125325013
5	0.31332533013205277	0.31332533013205277	0.37334933973589435
6	0.33911535125758896	0.34778837814397223	0.31309627059843886
7	0.5257082896117523	0.3053515215110178	0.1689401888772298
8	0.5791090629800307	0.14388120839733742	0.27700972862263185
9	0.45347862531433364	0.10142497904442585	0.4450963956412406
10	0.18091451292246521	0.6978131212723657	0.12127236580516901
11	0.3414043583535109	0.6319612590799031	0.026634382566585988
12	0.5211267605633804	0.26110509209100763	0.2177681473456122
13	0.5530445699937225	0.1261770244821092	0.32077840552416825
14	0.6106983655274888	0.150074294205052	0.23922734026745912
15	0.391812865497076	0.27485380116959063	0.3333333333333333
16	0.3515881708652793	0.22015334063526837	0.4282584884994523
17	0.4387351778656126	0.16205533596837948	0.3992094861660079
18	0.3333333333333333	0.20132013201320134	0.4653465346534653
19	0.27485380116959063	0.13840155945419105	0.5867446393762183
20	0.5042735042735043	0.44729344729344733	0.04843304843304846
21	0.7685134393856281	0.21996708721886998	0.011519473395501929
22	0.8200862600123229	0.14232902033271722	0.03758471965495992
23	0.75448671931084	0.1586503948312994	0.0868628858578607
24	0.6331255565449688	0.04541406945681213	0.32146037399821914
25	0.4567901234567901	0.29218106995884774	0.2510288065843621
26	0.18572372769332451	0.3972240581625909	0.4170522141440846
27	0.28767123287671237	0.11332503113325033	0.5990037359900373
28	0.4695912263210369	0.09072781655034896	0.4396809571286141
29	0.5125758889852559	0.24371205550737213	0.24371205550737213
30	0.7193575655114117	0.22907861369399835	0.05156382079458999
31	0.7476459510357816	0.1638418079096045	0.08851224105461392
32	0.5856573705179282	0.2138114209827357	0.20053120849933598
33	0.5774309723889555	0.19327731092436973	0.22929171668667467
34	0.34991708126036486	0.20066334991708126	0.4494195688225539
35	0.4965034965034965	0.35664335664335667	0.14685314685314685
36	0.3692722371967655	0.28840970350404316	0.3423180592991914
37	0.32053742802303264	0.2309660908509277	0.4484964811260397
38	0.3665559246954596	0.24473975636766337	0.388704318936877
39	0.4907352062163778	0.22773460848774654	0.28153018529587565
40	0.7110834371108344	0.2254047322540474	0.06351183063511834
41	0.594306049822064	0.3333333333333333	0.07236061684460261
42	0.29720479178551057	0.3941814033086138	0.30861380490587564
43	0.06930693069306934	0.5973597359735974	0.3333333333333333
44	0.08719560094265517	0.45640219952867245	0.45640219952867245
45	0.0827067669172932	0.47231715652768286	0.4449760765550239
46	0.25029655990510086	0.29774614472123373	0.4519572953736654
47	0.2401597261836851	0.2401597261836851	0.5196805476326298
48	0.24412003244120034	0.30089213300892137	0.4549878345498783
49	0.3125556544968834	0.2947462154942119	0.39269813000890474
50	0.26852338413032056	0.41040462427745666	0.3210719915922228
51	0.42657342657342656	0.42657342657342656	0.14685314685314685
52	0.17639673571876965	0.35844318895166355	0.4651600753295669
53	0.24449594438006955	0.17497103128621092	0.5805330243337196
54	0.1269349845201238	0.3126934984520124	0.5603715170278637
55	0.2110091743119266	0.31585845347313235	0.473132372214941
56	0.2653061224489796	0.4693877551020408	0.2653061224489796
57	0.30788804071246817	0.4351145038167939	0.25699745547073793
58	0.2867132867132867	0.2867132867132867	0.42657342657342656
59	0.16565481352992198	0.6426712922810062	0.19167389418907202
