	0	1	2
0	0.20574162679425842	0.17840054682159945	0.6158578263841422
1	0.31855136733185513	0.23725055432372505	0.4441980783444198
2	0.4358589647411853	0.36834208552138037	0.19579894973743434
3	0.5318155283129014	0.29830706363105663	0.169877408056042
4	0.43733749349974	0.343733749349974	0.218928757150286
5	0.4213685474189675	0.32533013205282113	0.2533013205282113
6	0.3044232437120555	0.24371205550737213	0.45186470078057245
7	0.10598111227701995	0.5257082896117523	0.36831059811122774
8	0.1746031746031746	0.568868407578085	0.2565284178187404
9	0.37803855825649624	0.5205364626990779	0.10142497904442578
10	0.24055666003976145	0.12127236580516901	0.6381709741550695
11	0.24455205811138014	0.4382566585956416	0.3171912832929782
12	0.2719393282773565	0.5861321776814735	0.14192849404117014
13	0.3396107972379159	0.54676710608914	0.11362209667294411
14	0.3432392273402674	0.4769687964338781	0.17979197622585438
15	0.391812865497076	0.43079922027290446	0.1773879142300195
16	0.5268346111719606	0.29682365826944146	0.1763417305585981
17	0.16205533596837948	0.47826086956521735	0.35968379446640314
18	0.4323432343234323	0.4323432343234323	0.13531353135313534
19	0.41130604288499023	0.4697855750487329	0.11890838206627682
20	0.11490978157644828	0.36182336182336183	0.52326685660019
21	0.04443225452550738	0.7356006582556226	0.21996708721886998
22	0.05606900800985826	0.7954405422057917	0.14849044978434994
23	0.16582914572864324	0.6826992103374013	0.1514716439339555
24	0.3659839715048976	0.5440783615316118	0.08993766696349068
25	0.20987654320987656	0.4979423868312757	0.29218106995884774
26	0.3707865168539326	0.31130204890945146	0.317911434236616
27	0.5242839352428393	0.3250311332503114	0.15068493150684936
28	0.53938185443669	0.40977068793619154	0.05084745762711867
29	0.2523850823937554	0.5125758889852559	0.23503902862098877
30	0.06001690617075228	0.7531699070160609	0.18681318681318684
31	0.07595731324544881	0.728813559322034	0.1952291274325173
32	0.22709163346613545	0.46613545816733065	0.3067729083665338
33	0.3373349339735894	0.40936374549819926	0.25330132052821125
34	0.36650082918739635	0.30016583747927034	0.3333333333333333
35	0.14685314685314685	0.4965034965034965	0.35664335664335667
36	0.3692722371967655	0.4321653189577718	0.19856244384546276
37	0.4740882917466411	0.27575175943698016	0.25015994881637876
38	0.39977851605758585	0.36655592469545967	0.23366555924695465
39	0.29348475791990436	0.44291691572026304	0.2635983263598326
40	0.18804483188044835	0.5740971357409713	0.23785803237858036
41	0.09608540925266905	0.48754448398576505	0.4163701067615658
42	0.3770678836280662	0.1888191671420422	0.43411294922989163
43	0.4323432343234323	0.16831683168316833	0.39933993399339934
44	0.4328358208955224	0.1500392772977219	0.4171249018067557
45	0.5133287764866712	0.17840054682159948	0.3082706766917293
46	0.5231316725978647	0.16725978647686832	0.3096085409252669
47	0.5253850541928123	0.3428408442669709	0.13177410154021676
48	0.4955393349553934	0.2846715328467153	0.2197891321978913
49	0.42831700801424755	0.32146037399821914	0.25022261798753337
50	0.27377824487651076	0.23699421965317918	0.48922753547031006
51	0.006993006993006969	0.42657342657342656	0.5664335664335665
52	0.5091023226616447	0.1512868801004394	0.3396107972379159
53	0.6848203939745076	0.16338354577056782	0.15179606025492473
54	0.653250773993808	0.1269349845201238	0.21981424148606812
55	0.4207077326343381	0.2241153342070773	0.3551769331585845
56	0.2653061224489796	0.2653061224489796	0.4693877551020408
57	0.3842239185750636	0.2824427480916031	0.3333333333333333
58	0.42657342657342656	0.2867132867132867	0.2867132867132867
59	0.3304423243712056	0.17432784041630534	0.4952298352124892
60	0.44768439108061747	0.20754716981132076	0.34476843910806176
61	0.41463414634146345	0.23435843054082717	0.3510074231177094
62	0.5032774945375091	0.16096139839766938	0.33576110706482154
63	0.5519125683060109	0.33333333333333326	0.11475409836065568
64	0.5710512414157423	0.2805071315372425	0.1484416270470153
65	0.4514224369296833	0.31186258722490606	0.23671497584541062
66	0.25017818959372773	0.3285816108339273	0.421240199572345
67	0.3292757151552039	0.31710286062081555	0.3536214242239805
68	0.21630804077010196	0.3069082672706682	0.47678369195922987
69	0.19534282018111254	0.18240620957309184	0.6222509702457956
70	0.2326071679550246	0.2466619817287421	0.5207308503162333
71	0.2686980609418283	0.38873499538319484	0.342566943674977
72	0.378803777544596	0.23189926547743966	0.3892969569779643
73	0.23699421965317916	0.3526011560693642	0.4104046242774566
74	0.35925349922239497	0.40590979782270603	0.2348367029548989
75	0.30033003300330036	0.3333333333333333	0.36633663366336633
76	0.008849557522123862	0.36283185840707965	0.6283185840707964
77	0.07766059443911795	0.4419942473633749	0.48034515819750717
78	0.16007088009450676	0.2368576491435322	0.603071470761961
79	0.41323106423777567	0.12559923298178335	0.46116970278044106
80	0.2764505119453925	0.378839590443686	0.3447098976109215
81	0.007518796992481177	0.7593984962406015	0.23308270676691728
82	0.31376386170906717	0.5290280495759948	0.15720808871493802
83	0.3978702807357212	0.4559535333978703	0.14617618586640857
84	0.28107502799552075	0.2362821948488242	0.48264277715565507
85	0.10618066561014261	0.2752245113576334	0.618594823032224
